r,phi,phi',Phi,s
0.32,0.317667,0.979258,0.99271,1
0.34,0.337229,0.976886,0.991849,1
0.36,0.356742,0.97442,0.99095,1
0.38,0.376205,0.971864,0.990013,1
0.4,0.395616,0.969224,0.98904,1
0.42,0.414973,0.966503,0.988032,1
0.44,0.434276,0.963706,0.98699,1
0.46,0.453521,0.960837,0.985915,1
0.48,0.472709,0.9579,0.98481,1
0.5,0.491837,0.954898,0.983673,1
0.52,0.510904,0.951836,0.982508,1
0.54,0.52991,0.948716,0.981314,1
0.56,0.548852,0.945543,0.980094,1
0.58,0.567731,0.94232,0.978847,1
0.6,0.586545,0.939049,0.977575,1
0.62,0.605293,0.935735,0.976279,1
0.64,0.623974,0.93238,0.974959,1
0.66,0.642588,0.928987,0.973618,1
0.68,0.661133,0.925558,0.972255,1
0.7,0.67961,0.922098,0.970871,1
0.72,0.698017,0.918607,0.969468,1
0.74,0.716354,0.915089,0.968046,1
0.76,0.73462,0.911546,0.966606,1
0.78,0.752816,0.907981,0.965148,1
0.8,0.770939,0.904396,0.963674,1
0.82,0.788991,0.900793,0.962185,1
0.84,0.806971,0.897174,0.96068,1
0.86,0.824878,0.893541,0.959161,1
0.88,0.842713,0.889896,0.957628,1
0.9,0.860474,0.886241,0.956082,1
0.92,0.878162,0.882578,0.954524,1
0.94,0.895777,0.878909,0.952954,1
0.96,0.913319,0.875235,0.951373,1
0.98,0.930786,0.871558,0.949782,1
1,0.948181,0.867879,0.948181,1
1.02,0.965502,0.864201,0.94657,1
1.04,0.982749,0.860524,0.944951,1
1.06,0.999923,0.856849,0.943323,1
1.08,1.01702,0.853179,0.941688,1
1.1,1.03405,0.849515,0.940045,1
1.12,1.051,0.845857,0.938396,1
1.14,1.06788,0.842206,0.93674,1
1.16,1.08469,0.838565,0.935079,1
1.18,1.10143,0.834934,0.933413,1
1.2,1.11809,0.831314,0.931741,1
1.22,1.13468,0.827705,0.930065,1
1.24,1.1512,0.82411,0.928385,1
1.26,1.16764,0.820529,0.926702,1
1.28,1.18402,0.816963,0.925015,1
1.3,1.20032,0.813412,0.923325,1
1.32,1.21656,0.809877,0.921633,1
1.34,1.23272,0.806359,0.919939,1
1.36,1.24881,0.80286,0.918243,1
1.38,1.26483,0.799378,0.916545,1
1.4,1.28079,0.795916,0.914847,1
1.42,1.29667,0.792474,0.913147,1
1.44,1.31248,0.789052,0.911447,1
1.46,1.32823,0.785651,0.909747,1
1.48,1.34391,0.782271,0.908048,1
1.5,1.35952,0.778913,0.906348,1
1.52,1.37507,0.775577,0.904649,1
1.54,1.39055,0.772264,0.902952,1
1.56,1.40596,0.768974,0.901255,1
1.58,1.4213,0.765708,0.89956,1
1.6,1.43659,0.762465,0.897866,1
1.62,1.4518,0.759247,0.896175,1
1.64,1.46696,0.756054,0.894486,1
1.66,1.48205,0.752885,0.892799,1
1.68,1.49707,0.749741,0.891114,1
1.7,1.51204,0.746623,0.889433,1
1.72,1.52694,0.74353,0.887754,1
1.74,1.54178,0.740463,0.886079,1
1.76,1.55656,0.737422,0.884407,1
1.78,1.57127,0.734407,0.882738,1
1.8,1.58593,0.731418,0.881073,1
1.82,1.60053,0.728456,0.879413,1
1.84,1.61507,0.725521,0.877756,1
1.86,1.62955,0.722612,0.876103,1
1.88,1.64398,0.71973,0.874455,1
1.9,1.65834,0.716874,0.872811,1
1.92,1.67265,0.714046,0.871172,1
1.94,1.6869,0.711245,0.869538,1
1.96,1.7011,0.70847,0.867908,1
1.98,1.71524,0.705723,0.866284,1
2,1.72933,0.703003,0.864665,1
2.02,1.74336,0.70031,0.863051,1
2.04,1.75734,0.697644,0.861442,1
2.06,1.77127,0.695005,0.859839,1
2.08,1.78514,0.692393,0.858242,1
2.1,1.79896,0.689807,0.85665,1
2.12,1.81273,0.687249,0.855064,1
2.14,1.82645,0.684718,0.853483,1
2.16,1.84012,0.682214,0.851909,1
2.18,1.85374,0.679736,0.850341,1
2.2,1.86731,0.677285,0.848779,1
2.22,1.88083,0.674861,0.847223,1
2.24,1.89431,0.672463,0.845673,1
2.26,1.90773,0.670091,0.84413,1
2.28,1.92111,0.667746,0.842593,1
2.3,1.93444,0.665427,0.841062,1
2.32,1.94773,0.663134,0.839538,1
2.34,1.96097,0.660867,0.838021,1
2.36,1.97416,0.658626,0.83651,1
2.38,1.98731,0.65641,0.835006,1
2.4,2.00042,0.654221,0.833509,1
2.42,2.01348,0.652056,0.832018,1
2.44,2.0265,0.649917,0.830534,1
2.46,2.03948,0.647802,0.829057,1
2.48,2.05242,0.645713,0.827587,1
2.5,2.06531,0.643649,0.826124,1
2.52,2.07816,0.641609,0.824667,1
2.54,2.09097,0.639594,0.823218,1
2.56,2.10375,0.637602,0.821775,1
2.58,2.11648,0.635635,0.82034,1
2.6,2.12917,0.633692,0.818912,1
2.62,2.14183,0.631773,0.817491,1
2.64,2.15444,0.629878,0.816076,1
2.66,2.16702,0.628005,0.814669,1
2.68,2.17956,0.626156,0.813269,1
2.7,2.19207,0.62433,0.811877,1
2.72,2.20454,0.622527,0.810491,1
2.74,2.21697,0.620747,0.809113,1
2.76,2.22937,0.618989,0.807741,1
2.78,2.24173,0.617253,0.806377,1
2.8,2.25406,0.615539,0.80502,1
2.82,2.26635,0.613847,0.80367,1
2.84,2.27861,0.612177,0.802327,1
2.86,2.29084,0.610529,0.800992,1
2.88,2.30303,0.608901,0.799664,1
2.9,2.31519,0.607295,0.798342,1
2.92,2.32732,0.60571,0.797028,1
2.94,2.33942,0.604145,0.795722,1
2.96,2.35149,0.602601,0.794422,1
2.98,2.36353,0.601078,0.793129,1
3,2.37553,0.599574,0.791844,1
3.02,2.38751,0.59809,0.790566,1
3.04,2.39946,0.596626,0.789295,1
3.06,2.41137,0.595182,0.788031,1
3.08,2.42326,0.593757,0.786774,1
3.1,2.43512,0.592351,0.785524,1
3.12,2.44696,0.590964,0.784281,1
3.14,2.45876,0.589595,0.783046,1
3.16,2.47054,0.588246,0.781817,1
3.18,2.48229,0.586914,0.780595,1
3.2,2.49402,0.585601,0.779381,1
3.22,2.50572,0.584305,0.778173,1
3.24,2.51739,0.583027,0.776972,1
3.26,2.52904,0.581767,0.775779,1
3.28,2.54066,0.580524,0.774592,1
3.3,2.55226,0.579299,0.773412,1
3.32,2.56383,0.57809,0.772239,1
3.34,2.57538,0.576898,0.771073,1
3.36,2.58691,0.575723,0.769914,1
3.38,2.59841,0.574564,0.768761,1
3.4,2.60989,0.573421,0.767615,1
3.42,2.62135,0.572294,0.766476,1
3.44,2.63278,0.571184,0.765344,1
3.46,2.6442,0.570088,0.764219,1
3.48,2.65559,0.569009,0.7631,1
3.5,2.66696,0.567944,0.761988,1
3.52,2.67831,0.566895,0.760882,1
3.54,2.68963,0.56586,0.759783,1
3.56,2.70094,0.564841,0.758691,1
3.58,2.71223,0.563835,0.757605,1
3.6,2.72349,0.562845,0.756526,1
3.62,2.73474,0.561868,0.755453,1
3.64,2.74597,0.560905,0.754387,1
3.66,2.75718,0.559957,0.753327,1
3.68,2.76837,0.559022,0.752274,1
3.7,2.77954,0.5581,0.751226,1
3.72,2.79069,0.557192,0.750186,1
3.74,2.80183,0.556297,0.749151,1
3.76,2.81294,0.555415,0.748123,1
3.78,2.82404,0.554546,0.747101,1
3.8,2.83512,0.55369,0.746085,1
3.82,2.84619,0.552846,0.745076,1
3.84,2.85724,0.552015,0.744073,1
3.86,2.86827,0.551195,0.743075,1
3.88,2.87929,0.550388,0.742084,1
3.9,2.89029,0.549593,0.741099,1
3.92,2.90127,0.548809,0.74012,1
3.94,2.91224,0.548037,0.739147,1
3.96,2.92319,0.547277,0.73818,1
3.98,2.93413,0.546527,0.737219,1
4,2.94505,0.545789,0.736263,1
4.02,2.95596,0.545062,0.735314,1
4.04,2.96686,0.544346,0.73437,1
4.06,2.97774,0.54364,0.733432,1
4.08,2.9886,0.542945,0.7325,1
4.1,2.99945,0.54226,0.731574,1
4.12,3.01029,0.541586,0.730653,1
4.14,3.02112,0.540922,0.729738,1
4.16,3.03193,0.540267,0.728829,1
4.18,3.04273,0.539623,0.727925,1
4.2,3.05351,0.538988,0.727027,1
4.22,3.06429,0.538363,0.726134,1
4.24,3.07505,0.537748,0.725247,1
4.26,3.0858,0.537142,0.724366,1
4.28,3.09653,0.536545,0.723489,1
4.3,3.10726,0.535957,0.722618,1
4.32,3.11797,0.535378,0.721753,1
4.34,3.12867,0.534808,0.720893,1
4.36,3.13936,0.534246,0.720038,1
4.38,3.15004,0.533693,0.719188,1
4.4,3.16071,0.533149,0.718344,1
4.42,3.17137,0.532613,0.717505,1
4.44,3.18202,0.532085,0.716671,1
4.46,3.19265,0.531565,0.715842,1
4.48,3.20328,0.531054,0.715018,1
4.5,3.2139,0.53055,0.714199,1
4.52,3.2245,0.530054,0.713385,1
4.54,3.2351,0.529565,0.712577,1
4.56,3.24568,0.529085,0.711773,1
4.58,3.25626,0.528611,0.710974,1
4.6,3.26683,0.528145,0.71018,1
4.62,3.27739,0.527686,0.709391,1
4.64,3.28794,0.527235,0.708607,1
4.66,3.29848,0.52679,0.707828,1
4.68,3.30901,0.526352,0.707053,1
4.7,3.31953,0.525922,0.706283,1
4.72,3.33005,0.525497,0.705518,1
4.74,3.34055,0.52508,0.704758,1
4.76,3.35105,0.524669,0.704002,1
4.78,3.36154,0.524264,0.703251,1
4.8,3.37202,0.523866,0.702504,1
4.82,3.38249,0.523474,0.701762,1
4.84,3.39296,0.523089,0.701024,1
4.86,3.40342,0.522709,0.700291,1
4.88,3.41387,0.522335,0.699563,1
4.9,3.42431,0.521967,0.698839,1
4.92,3.43475,0.521605,0.698119,1
4.94,3.44517,0.521249,0.697404,1
4.96,3.4556,0.520899,0.696693,1
4.98,3.46601,0.520553,0.695986,1
5,3.47642,0.520214,0.695283,1
5.02,3.48682,0.51988,0.694585,1
5.04,3.49721,0.519551,0.693891,1
5.06,3.5076,0.519227,0.693202,1
5.08,3.51798,0.518909,0.692516,1
5.1,3.52836,0.518595,0.691835,1
5.12,3.53873,0.518287,0.691157,1
5.14,3.54909,0.517983,0.690484,1
5.16,3.55944,0.517684,0.689815,1
5.18,3.5698,0.517391,0.68915,1
5.2,3.58014,0.517101,0.688489,1
5.22,3.59048,0.516817,0.687831,1
5.24,3.60081,0.516537,0.687178,1
5.26,3.61114,0.516261,0.686529,1
5.28,3.62146,0.51599,0.685883,1
5.3,3.63178,0.515724,0.685242,1
5.32,3.64209,0.515461,0.684604,1
5.34,3.6524,0.515203,0.68397,1
5.36,3.6627,0.514949,0.68334,1
5.38,3.673,0.514699,0.682713,1
5.4,3.68329,0.514453,0.68209,1
5.42,3.69358,0.514211,0.681471,1
5.44,3.70386,0.513973,0.680856,1
5.46,3.71413,0.513739,0.680244,1
5.48,3.72441,0.513509,0.679636,1
5.5,3.73467,0.513282,0.679032,1
5.52,3.74494,0.513059,0.678431,1
5.54,3.7552,0.51284,0.677833,1
5.56,3.76545,0.512624,0.67724,1
5.58,3.7757,0.512412,0.676649,1
5.6,3.78595,0.512203,0.676062,1
5.62,3.79619,0.511998,0.675479,1
5.64,3.80643,0.511796,0.674899,1
5.66,3.81666,0.511597,0.674322,1
5.68,3.82689,0.511401,0.673749,1
5.7,3.83712,0.511209,0.673179,1
5.72,3.84734,0.51102,0.672612,1
5.74,3.85756,0.510834,0.672049,1
5.76,3.86777,0.510651,0.671488,1
5.78,3.87798,0.510471,0.670932,1
5.8,3.88819,0.510294,0.670378,1
5.82,3.8984,0.51012,0.669828,1
5.84,3.9086,0.509948,0.66928,1
5.86,3.91879,0.50978,0.668736,1
5.88,3.92899,0.509614,0.668195,1
5.9,3.93918,0.509451,0.667657,1
5.92,3.94937,0.509291,0.667123,1
5.94,3.95955,0.509133,0.666591,1
5.96,3.96973,0.508978,0.666062,1
5.98,3.97991,0.508826,0.665537,1
6,3.99008,0.508676,0.665014,1
6.02,4.00026,0.508528,0.664495,1
6.04,4.01043,0.508383,0.663978,1
6.06,4.02059,0.50824,0.663464,1
6.08,4.03076,0.5081,0.662953,1
6.1,4.04092,0.507962,0.662445,1
6.12,4.05107,0.507827,0.66194,1
6.14,4.06123,0.507693,0.661438,1
6.16,4.07138,0.507562,0.660939,1
6.18,4.08153,0.507433,0.660442,1
6.2,4.09168,0.507306,0.659948,1
6.22,4.10182,0.507181,0.659457,1
6.24,4.11197,0.507058,0.658969,1
6.26,4.12211,0.506938,0.658483,1
6.28,4.13224,0.506819,0.658001,1
6.3,4.14238,0.506703,0.657521,1
6.32,4.15251,0.506588,0.657043,1
6.34,4.16264,0.506475,0.656568,1
6.36,4.17277,0.506364,0.656096,1
6.38,4.1829,0.506255,0.655627,1
6.4,4.19302,0.506148,0.65516,1
6.42,4.20314,0.506042,0.654695,1
6.44,4.21326,0.505939,0.654233,1
6.46,4.22338,0.505837,0.653774,1
6.48,4.2335,0.505736,0.653317,1
6.5,4.24361,0.505638,0.652863,1
6.52,4.25372,0.505541,0.652411,1
6.54,4.26383,0.505446,0.651962,1
6.56,4.27394,0.505352,0.651515,1
6.58,4.28405,0.50526,0.651071,1
6.6,4.29415,0.505169,0.650629,1
6.62,4.30425,0.50508,0.650189,1
6.64,4.31435,0.504993,0.649752,1
6.66,4.32445,0.504907,0.649317,1
6.68,4.33455,0.504822,0.648885,1
6.7,4.34465,0.504739,0.648455,1
6.72,4.35474,0.504657,0.648027,1
6.74,4.36483,0.504577,0.647601,1
6.76,4.37492,0.504498,0.647178,1
6.78,4.38501,0.50442,0.646757,1
6.8,4.3951,0.504344,0.646338,1
6.82,4.40519,0.504269,0.645922,1
6.84,4.41527,0.504195,0.645507,1
6.86,4.42535,0.504122,0.645095,1
6.88,4.43544,0.504051,0.644685,1
6.9,4.44552,0.503981,0.644278,1
6.92,4.45559,0.503912,0.643872,1
6.94,4.46567,0.503844,0.643469,1
6.96,4.47575,0.503777,0.643067,1
6.98,4.48582,0.503712,0.642668,1
7,4.4959,0.503648,0.642271,1
7.02,4.50597,0.503584,0.641876,1
7.04,4.51604,0.503522,0.641483,1
7.06,4.52611,0.503461,0.641092,1
7.08,4.53618,0.503401,0.640703,1
7.1,4.54625,0.503342,0.640316,1
7.12,4.55631,0.503284,0.639931,1
7.14,4.56638,0.503227,0.639549,1
7.16,4.57644,0.50317,0.639168,1
7.18,4.5865,0.503115,0.638789,1
7.2,4.59657,0.503061,0.638412,1
7.22,4.60663,0.503008,0.638037,1
7.24,4.61669,0.502955,0.637664,1
7.26,4.62674,0.502904,0.637293,1
7.28,4.6368,0.502853,0.636923,1
7.3,4.64686,0.502803,0.636556,1
7.32,4.65691,0.502755,0.63619,1
7.34,4.66697,0.502707,0.635827,1
7.36,4.67702,0.502659,0.635465,1
7.38,4.68708,0.502613,0.635105,1
7.4,4.69713,0.502567,0.634747,1
7.42,4.70718,0.502522,0.634391,1
7.44,4.71723,0.502478,0.634036,1
7.46,4.72728,0.502435,0.633683,1
7.48,4.73733,0.502392,0.633332,1
7.5,4.74737,0.502351,0.632983,1
7.52,4.75742,0.502309,0.632636,1
7.54,4.76747,0.502269,0.63229,1
7.56,4.77751,0.502229,0.631946,1
7.58,4.78755,0.50219,0.631603,1
7.6,4.7976,0.502152,0.631263,1
7.62,4.80764,0.502114,0.630924,1
7.64,4.81768,0.502077,0.630587,1
7.66,4.82772,0.502041,0.630251,1
7.68,4.83776,0.502005,0.629917,1
7.7,4.8478,0.50197,0.629585,1
7.72,4.85784,0.501935,0.629254,1
7.74,4.86788,0.501901,0.628925,1
7.76,4.87792,0.501868,0.628598,1
7.78,4.88796,0.501835,0.628272,1
7.8,4.89799,0.501803,0.627948,1
7.82,4.90803,0.501771,0.627625,1
7.84,4.91806,0.50174,0.627304,1
7.86,4.9281,0.501709,0.626984,1
7.88,4.93813,0.501679,0.626666,1
7.9,4.94816,0.50165,0.62635,1
7.92,4.9582,0.501621,0.626035,1
7.94,4.96823,0.501592,0.625722,1
7.96,4.97826,0.501564,0.62541,1
7.98,4.98829,0.501537,0.625099,1
8,4.99832,0.50151,0.62479,1
8.02,5.00835,0.501483,0.624483,1
8.04,5.01838,0.501457,0.624177,1
8.06,5.02841,0.501431,0.623872,1
8.08,5.03844,0.501406,0.623569,1
8.1,5.04847,0.501381,0.623268,1
8.12,5.05849,0.501357,0.622967,1
8.14,5.06852,0.501333,0.622668,1
8.16,5.07855,0.501309,0.622371,1
8.18,5.08857,0.501286,0.622075,1
8.2,5.0986,0.501263,0.62178,1
8.22,5.10862,0.501241,0.621487,1
8.24,5.11865,0.501219,0.621195,1
8.26,5.12867,0.501198,0.620905,1
8.28,5.1387,0.501176,0.620616,1
8.3,5.14872,0.501156,0.620328,1
8.32,5.15874,0.501135,0.620041,1
8.34,5.16877,0.501115,0.619756,1
8.36,5.17879,0.501095,0.619472,1
8.38,5.18881,0.501076,0.61919,1
8.4,5.19883,0.501057,0.618908,1
8.42,5.20885,0.501038,0.618628,1
8.44,5.21887,0.50102,0.61835,1
8.46,5.22889,0.501002,0.618072,1
8.48,5.23891,0.500984,0.617796,1
8.5,5.24893,0.500966,0.617521,1
8.52,5.25895,0.500949,0.617248,1
8.54,5.26897,0.500932,0.616975,1
8.56,5.27899,0.500916,0.616704,1
8.58,5.28901,0.5009,0.616434,1
8.6,5.29902,0.500884,0.616166,1
8.62,5.30904,0.500868,0.615898,1
8.64,5.31906,0.500853,0.615632,1
8.66,5.32908,0.500837,0.615367,1
8.68,5.33909,0.500823,0.615103,1
8.7,5.34911,0.500808,0.61484,1
8.72,5.35912,0.500794,0.614579,1
8.74,5.36914,0.500779,0.614318,1
8.76,5.37916,0.500766,0.614059,1
8.78,5.38917,0.500752,0.613801,1
8.8,5.39919,0.500739,0.613544,1
8.82,5.4092,0.500725,0.613288,1
8.84,5.41922,0.500713,0.613033,1
8.86,5.42923,0.5007,0.61278,1
8.88,5.43924,0.500687,0.612527,1
8.9,5.44926,0.500675,0.612276,1
8.92,5.45927,0.500663,0.612026,1
8.94,5.46928,0.500651,0.611777,1
8.96,5.4793,0.50064,0.611529,1
8.98,5.48931,0.500628,0.611282,1
9,5.49932,0.500617,0.611036,1
9.02,5.50933,0.500606,0.610791,1
9.04,5.51935,0.500595,0.610547,1
9.06,5.52936,0.500585,0.610304,1
9.08,5.53937,0.500574,0.610063,1
9.1,5.54938,0.500564,0.609822,1
9.12,5.55939,0.500554,0.609582,1
9.14,5.5694,0.500544,0.609344,1
9.16,5.57941,0.500534,0.609106,1
9.18,5.58942,0.500525,0.60887,1
9.2,5.59943,0.500515,0.608634,1
9.22,5.60944,0.500506,0.6084,1
9.24,5.61945,0.500497,0.608166,1
9.26,5.62946,0.500488,0.607934,1
9.28,5.63947,0.500479,0.607702,1
9.3,5.64948,0.500471,0.607471,1
9.32,5.65949,0.500462,0.607242,1
9.34,5.6695,0.500454,0.607013,1
9.36,5.67951,0.500446,0.606785,1
9.38,5.68952,0.500438,0.606559,1
9.4,5.69953,0.50043,0.606333,1
9.42,5.70954,0.500422,0.606108,1
9.44,5.71955,0.500415,0.605884,1
9.46,5.72955,0.500407,0.605661,1
9.48,5.73956,0.5004,0.605439,1
9.5,5.74957,0.500393,0.605218,1
9.52,5.75958,0.500386,0.604998,1
9.54,5.76959,0.500379,0.604778,1
9.56,5.77959,0.500372,0.60456,1
9.58,5.7896,0.500366,0.604342,1
9.6,5.79961,0.500359,0.604126,1
9.62,5.80961,0.500353,0.60391,1
9.64,5.81962,0.500346,0.603695,1
9.66,5.82963,0.50034,0.603481,1
9.68,5.83963,0.500334,0.603268,1
9.7,5.84964,0.500328,0.603056,1
9.72,5.85965,0.500322,0.602844,1
9.74,5.86965,0.500316,0.602634,1
9.76,5.87966,0.500311,0.602424,1
9.78,5.88967,0.500305,0.602215,1
9.8,5.89967,0.500299,0.602007,1
9.82,5.90968,0.500294,0.6018,1
9.84,5.91968,0.500289,0.601594,1
9.86,5.92969,0.500284,0.601388,1
9.88,5.9397,0.500278,0.601184,1
9.9,5.9497,0.500273,0.60098,1
9.92,5.95971,0.500269,0.600777,1
9.94,5.96971,0.500264,0.600575,1
9.96,5.97972,0.500259,0.600373,1
9.98,5.98972,0.500254,0.600173,1
10,5.99973,0.50025,0.599973,1
10.02,6.00973,0.500245,0.599774,1
10.04,6.01974,0.500241,0.599575,1
10.06,6.02974,0.500236,0.599378,1
10.08,6.03975,0.500232,0.599181,1
10.1,6.04975,0.500228,0.598985,1
10.12,6.05976,0.500224,0.59879,1
10.14,6.06976,0.50022,0.598596,1
10.16,6.07976,0.500216,0.598402,1
10.18,6.08977,0.500212,0.598209,1
10.2,6.09977,0.500208,0.598017,1
10.22,6.10978,0.500204,0.597826,1
10.24,6.11978,0.500201,0.597635,1
10.26,6.12979,0.500197,0.597445,1
10.28,6.13979,0.500194,0.597256,1
10.3,6.14979,0.50019,0.597067,1
10.32,6.1598,0.500187,0.59688,1
10.34,6.1698,0.500183,0.596693,1
10.36,6.1798,0.50018,0.596506,1
10.38,6.18981,0.500177,0.596321,1
10.4,6.19981,0.500173,0.596136,1
10.42,6.20981,0.50017,0.595952,1
10.44,6.21982,0.500167,0.595768,1
10.46,6.22982,0.500164,0.595585,1
10.48,6.23982,0.500161,0.595403,1
10.5,6.24983,0.500158,0.595222,1
10.52,6.25983,0.500155,0.595041,1
10.54,6.26983,0.500153,0.594861,1
10.56,6.27984,0.50015,0.594682,1
10.58,6.28984,0.500147,0.594503,1
10.6,6.29984,0.500145,0.594325,1
10.62,6.30985,0.500142,0.594147,1
10.64,6.31985,0.500139,0.593971,1
10.66,6.32985,0.500137,0.593795,1
10.68,6.33985,0.500134,0.593619,1
10.7,6.34986,0.500132,0.593445,1
10.72,6.35986,0.500129,0.59327,1
10.74,6.36986,0.500127,0.593097,1
10.76,6.37986,0.500125,0.592924,1
10.78,6.38987,0.500123,0.592752,1
10.8,6.39987,0.50012,0.592581,1
10.82,6.40987,0.500118,0.59241,1
10.84,6.41987,0.500116,0.592239,1
10.86,6.42988,0.500114,0.59207,1
10.88,6.43988,0.500112,0.591901,1
10.9,6.44988,0.50011,0.591732,1
10.92,6.45988,0.500108,0.591564,1
10.94,6.46989,0.500106,0.591397,1
10.96,6.47989,0.500104,0.591231,1
10.98,6.48989,0.500102,0.591065,1
11,6.49989,0.5001,0.590899,1
11.02,6.50989,0.500098,0.590734,1
11.04,6.5199,0.500097,0.59057,1
11.06,6.5299,0.500095,0.590407,1
11.08,6.5399,0.500093,0.590244,1
11.1,6.5499,0.500091,0.590081,1
11.12,6.5599,0.50009,0.589919,1
11.14,6.5699,0.500088,0.589758,1
11.16,6.57991,0.500087,0.589597,1
11.18,6.58991,0.500085,0.589437,1
11.2,6.59991,0.500083,0.589278,1
11.22,6.60991,0.500082,0.589119,1
11.24,6.61991,0.50008,0.58896,1
11.26,6.62991,0.500079,0.588802,1
11.28,6.63992,0.500078,0.588645,1
11.3,6.64992,0.500076,0.588488,1
11.32,6.65992,0.500075,0.588332,1
11.34,6.66992,0.500073,0.588176,1
11.36,6.67992,0.500072,0.588021,1
11.38,6.68992,0.500071,0.587867,1
11.4,6.69992,0.500069,0.587713,1
11.42,6.70993,0.500068,0.587559,1
11.44,6.71993,0.500067,0.587406,1
11.46,6.72993,0.500066,0.587254,1
11.48,6.73993,0.500064,0.587102,1
11.5,6.74993,0.500063,0.586951,1
11.52,6.75993,0.500062,0.5868,1
11.54,6.76993,0.500061,0.586649,1
11.56,6.77994,0.50006,0.5865,1
11.58,6.78994,0.500059,0.58635,1
11.6,6.79994,0.500058,0.586202,1
11.62,6.80994,0.500057,0.586053,1
11.64,6.81994,0.500056,0.585905,1
11.66,6.82994,0.500055,0.585758,1
11.68,6.83994,0.500054,0.585611,1
11.7,6.84994,0.500053,0.585465,1
11.72,6.85994,0.500052,0.585319,1
11.74,6.86995,0.500051,0.585174,1
11.76,6.87995,0.50005,0.585029,1
11.78,6.88995,0.500049,0.584885,1
11.8,6.89995,0.500048,0.584741,1
11.82,6.90995,0.500047,0.584598,1
11.84,6.91995,0.500046,0.584455,1
11.86,6.92995,0.500045,0.584313,1
11.88,6.93995,0.500045,0.584171,1
11.9,6.94995,0.500044,0.58403,1
11.92,6.95995,0.500043,0.583889,1
11.94,6.96995,0.500042,0.583748,1
11.96,6.97996,0.500041,0.583608,1
11.98,6.98996,0.500041,0.583469,1
12,6.99996,0.50004,0.58333,1
12.02,7.00996,0.500039,0.583191,1
12.04,7.01996,0.500038,0.583053,1
12.06,7.02996,0.500038,0.582915,1
12.08,7.03996,0.500037,0.582778,1
12.1,7.04996,0.500036,0.582641,1
12.12,7.05996,0.500036,0.582505,1
12.14,7.06996,0.500035,0.582369,1
12.16,7.07996,0.500034,0.582234,1
12.18,7.08996,0.500034,0.582099,1
12.2,7.09996,0.500033,0.581964,1
12.22,7.10996,0.500033,0.58183,1
12.24,7.11997,0.500032,0.581697,1
12.26,7.12997,0.500031,0.581563,1
12.28,7.13997,0.500031,0.581431,1
12.3,7.14997,0.50003,0.581298,1
12.32,7.15997,0.50003,0.581166,1
12.34,7.16997,0.500029,0.581035,1
12.36,7.17997,0.500029,0.580904,1
12.38,7.18997,0.500028,0.580773,1
12.4,7.19997,0.500028,0.580643,1
12.42,7.20997,0.500027,0.580513,1
12.44,7.21997,0.500027,0.580384,1
12.46,7.22997,0.500026,0.580255,1
12.48,7.23997,0.500026,0.580126,1
12.5,7.24997,0.500025,0.579998,1
12.52,7.25997,0.500025,0.57987,1
12.54,7.26997,0.500024,0.579743,1
12.56,7.27997,0.500024,0.579616,1
12.58,7.28997,0.500023,0.579489,1
12.6,7.29998,0.500023,0.579363,1
12.62,7.30998,0.500023,0.579237,1
12.64,7.31998,0.500022,0.579112,1
12.66,7.32998,0.500022,0.578987,1
12.68,7.33998,0.500021,0.578863,1
12.7,7.34998,0.500021,0.578738,1
12.72,7.35998,0.500021,0.578615,1
12.74,7.36998,0.50002,0.578491,1
12.76,7.37998,0.50002,0.578368,1
12.78,7.38998,0.500019,0.578246,1
12.8,7.39998,0.500019,0.578123,1
12.82,7.40998,0.500019,0.578002,1
12.84,7.41998,0.500018,0.57788,1
12.86,7.42998,0.500018,0.577759,1
12.88,7.43998,0.500018,0.577638,1
12.9,7.44998,0.500017,0.577518,1
12.92,7.45998,0.500017,0.577398,1
12.94,7.46998,0.500017,0.577278,1
12.96,7.47998,0.500016,0.577159,1
12.98,7.48998,0.500016,0.57704,1
13,7.49998,0.500016,0.576922,1
13.02,7.50998,0.500016,0.576804,1
13.04,7.51998,0.500015,0.576686,1
13.06,7.52998,0.500015,0.576568,1
13.08,7.53998,0.500015,0.576451,1
13.1,7.54998,0.500014,0.576335,1
13.12,7.55998,0.500014,0.576218,1
13.14,7.56999,0.500014,0.576102,1
13.16,7.57999,0.500014,0.575987,1
13.18,7.58999,0.500013,0.575871,1
13.2,7.59999,0.500013,0.575757,1
13.22,7.60999,0.500013,0.575642,1
13.24,7.61999,0.500013,0.575528,1
13.26,7.62999,0.500012,0.575414,1
13.28,7.63999,0.500012,0.5753,1
13.3,7.64999,0.500012,0.575187,1
13.32,7.65999,0.500012,0.575074,1
13.34,7.66999,0.500012,0.574962,1
13.36,7.67999,0.500011,0.574849,1
13.38,7.68999,0.500011,0.574738,1
13.4,7.69999,0.500011,0.574626,1
13.42,7.70999,0.500011,0.574515,1
13.44,7.71999,0.500011,0.574404,1
13.46,7.72999,0.50001,0.574293,1
13.48,7.73999,0.50001,0.574183,1
13.5,7.74999,0.50001,0.574073,1
13.52,7.75999,0.50001,0.573964,1
13.54,7.76999,0.50001,0.573854,1
13.56,7.77999,0.500009,0.573746,1
13.58,7.78999,0.500009,0.573637,1
13.6,7.79999,0.500009,0.573529,1
13.62,7.80999,0.500009,0.573421,1
13.64,7.81999,0.500009,0.573313,1
