t,y,abs_err,rel_err,h
2.82031,0.018655,0.000188755,0.0100168,0.00195312
2.82227,0.0185522,0.000188036,0.0100338,0.00195312
2.82422,0.01845,0.000187319,0.0100508,0.00195312
2.82617,0.0183482,0.000186605,0.0100678,0.00195312
2.82812,0.0182469,0.000185891,0.0100848,0.00195312
2.83008,0.0181461,0.00018518,0.0101019,0.00195312
2.83203,0.0180458,0.000184471,0.0101189,0.00195312
2.83398,0.017946,0.000183764,0.010136,0.00195312
2.83594,0.0178467,0.000183058,0.0101531,0.00195312
2.83789,0.0177478,0.000182354,0.0101703,0.00195312
2.83984,0.0176494,0.000181653,0.0101874,0.00195312
2.8418,0.0175515,0.000180953,0.0102046,0.00195312
2.84375,0.0174541,0.000180255,0.0102218,0.00195312
2.8457,0.0173572,0.000179558,0.010239,0.00195312
2.84766,0.0172607,0.000178864,0.0102562,0.00195312
2.84961,0.0171647,0.000178171,0.0102735,0.00195312
2.85156,0.0170692,0.000177481,0.0102907,0.00195312
2.85352,0.0169741,0.000176792,0.010308,0.00195312
2.85547,0.0168795,0.000176105,0.0103253,0.00195312
2.85742,0.0167854,0.00017542,0.0103427,0.00195312
2.85938,0.0166917,0.000174737,0.01036,0.00195312
2.86133,0.0165985,0.000174056,0.0103774,0.00195312
2.86328,0.0165057,0.000173376,0.0103948,0.00195312
2.86523,0.0164134,0.000172699,0.0104122,0.00195312
2.86719,0.0163216,0.000172023,0.0104297,0.00195312
2.86914,0.0162302,0.000171349,0.0104471,0.00195312
2.87109,0.0161392,0.000170677,0.0104646,0.00195312
2.87305,0.0160487,0.000170007,0.0104821,0.00195312
2.875,0.0159586,0.000169338,0.0104997,0.00195312
2.87695,0.015869,0.000168672,0.0105172,0.00195312
2.87891,0.0157799,0.000168007,0.0105348,0.00195312
2.88086,0.0156911,0.000167344,0.0105524,0.00195312
2.88281,0.0156029,0.000166683,0.01057,0.00195312
2.88477,0.015515,0.000166024,0.0105876,0.00195312
2.88672,0.0154276,0.000165367,0.0106052,0.00195312
2.88867,0.0153406,0.000164712,0.0106229,0.00195312
2.89062,0.0152541,0.000164058,0.0106406,0.00195312
2.89258,0.0151679,0.000163406,0.0106583,0.00195312
2.89453,0.0150822,0.000162756,0.0106761,0.00195312
2.89648,0.014997,0.000162108,0.0106938,0.00195312
2.89844,0.0149121,0.000161462,0.0107116,0.00195312
2.90039,0.0148277,0.000160818,0.0107294,0.00195312
2.90234,0.0147437,0.000160175,0.0107472,0.00195312
2.9043,0.0146601,0.000159535,0.010765,0.00195312
2.90625,0.014577,0.000158896,0.0107829,0.00195312
2.9082,0.0144942,0.000158259,0.0108008,0.00195312
2.91016,0.0144119,0.000157623,0.0108187,0.00195312
2.91211,0.01433,0.00015699,0.0108366,0.00195312
2.91406,0.0142485,0.000156358,0.0108546,0.00195312
2.91602,0.0141674,0.000155729,0.0108725,0.00195312
2.91797,0.0140867,0.000155101,0.0108905,0.00195312
2.91992,0.0140064,0.000154475,0.0109085,0.00195312
2.92188,0.0139265,0.00015385,0.0109266,0.00195312
2.92383,0.0138471,0.000153228,0.0109446,0.00195312
2.92578,0.013768,0.000152607,0.0109627,0.00195312
2.92773,0.0136893,0.000151989,0.0109808,0.00195312
2.92969,0.013611,0.000151372,0.0109989,0.00195312
2.93164,0.0135332,0.000150756,0.0110171,0.00195312
2.93359,0.0134557,0.000150143,0.0110352,0.00195312
2.93555,0.0133786,0.000149531,0.0110534,0.00195312
2.9375,0.0133019,0.000148922,0.0110716,0.00195312
2.93945,0.0132255,0.000148314,0.0110898,0.00195312
2.94141,0.0131496,0.000147708,0.0111081,0.00195312
2.94336,0.0130741,0.000147103,0.0111263,0.00195312
2.94531,0.0129989,0.000146501,0.0111446,0.00195312
2.94727,0.0129241,0.0001459,0.0111629,0.00195312
2.94922,0.0128497,0.000145301,0.0111813,0.00195312
2.95117,0.0127757,0.000144704,0.0111996,0.00195312
2.95312,0.0127021,0.000144109,0.011218,0.00195312
2.95508,0.0126288,0.000143515,0.0112364,0.00195312
2.95703,0.0125559,0.000142923,0.0112548,0.00195312
2.95898,0.0124834,0.000142333,0.0112733,0.00195312
2.96094,0.0124113,0.000141745,0.0112917,0.00195312
2.96289,0.0123395,0.000141159,0.0113102,0.00195312
2.96484,0.0122681,0.000140574,0.0113287,0.00195312
2.9668,0.012197,0.000139991,0.0113472,0.00195312
2.96875,0.0121264,0.00013941,0.0113658,0.00195312
2.9707,0.0120561,0.000138831,0.0113843,0.00195312
2.97266,0.0119861,0.000138253,0.0114029,0.00195312
2.97461,0.0119165,0.000137678,0.0114216,0.00195312
2.97656,0.0118473,0.000137104,0.0114402,0.00195312
2.97852,0.0117784,0.000136531,0.0114588,0.00195312
2.98047,0.0117099,0.000135961,0.0114775,0.00195312
2.98242,0.0116417,0.000135392,0.0114962,0.00195312
2.98438,0.0115739,0.000134825,0.0115149,0.00195312
2.98633,0.0115064,0.00013426,0.0115337,0.00195312
2.98828,0.0114393,0.000133697,0.0115524,0.00195312
2.99023,0.0113726,0.000133135,0.0115712,0.00195312
2.99219,0.0113061,0.000132575,0.01159,0.00195312
2.99414,0.0112401,0.000132017,0.0116089,0.00195312
2.99609,0.0111743,0.000131461,0.0116277,0.00195312
2.99805,0.011109,0.000130906,0.0116466,0.00195312
3,0.0110439,0.000130353,0.0116655,0.00195312
3.00195,0.0109792,0.000129802,0.0116844,0.00195312
