t,x,y,u,v,theta
1.12676,8.96992,0.591691,7.96084,-5.00161,0.65
1.12978,8.99403,0.576497,7.96084,-5.03132,0.65
1.13281,9.01814,0.561212,7.96084,-5.06103,0.65
1.13584,9.04226,0.545838,7.96084,-5.09075,0.65
1.13887,9.06637,0.530373,7.96084,-5.12046,0.65
1.1419,9.09048,0.514819,7.96084,-5.15018,0.65
1.14493,9.11459,0.499175,7.96084,-5.17989,0.65
1.14796,9.13871,0.48344,7.96084,-5.2096,0.65
1.15099,9.16282,0.467616,7.96084,-5.23932,0.65
1.15402,9.18693,0.451701,7.96084,-5.26903,0.65
1.15704,9.21104,0.435697,7.96084,-5.29874,0.65
1.16007,9.23516,0.419602,7.96084,-5.32846,0.65
1.1631,9.25927,0.403418,7.96084,-5.35817,0.65
1.16613,9.28338,0.387144,7.96084,-5.38788,0.65
1.16916,9.3075,0.370779,7.96084,-5.4176,0.65
1.17219,9.33161,0.354325,7.96084,-5.44731,0.65
1.17522,9.35572,0.33778,7.96084,-5.47703,0.65
1.17825,9.37983,0.321146,7.96084,-5.50674,0.65
1.18128,9.40395,0.304421,7.96084,-5.53645,0.65
1.1843,9.42806,0.287607,7.96084,-5.56617,0.65
1.18733,9.45217,0.270703,7.96084,-5.59588,0.65
1.19036,9.47628,0.253708,7.96084,-5.62559,0.65
1.19339,9.5004,0.236624,7.96084,-5.65531,0.65
1.19642,9.52451,0.219449,7.96084,-5.68502,0.65
1.19945,9.54862,0.202185,7.96084,-5.71473,0.65
1.20248,9.57274,0.18483,7.96084,-5.74445,0.65
1.20551,9.59685,0.167386,7.96084,-5.77416,0.65
1.20854,9.62096,0.149852,7.96084,-5.80388,0.65
1.21157,9.64507,0.132227,7.96084,-5.83359,0.65
1.21459,9.66919,0.114513,7.96084,-5.8633,0.65
1.21762,9.6933,0.0967082,7.96084,-5.89302,0.65
1.22065,9.71741,0.0788138,7.96084,-5.92273,0.65
1.22368,9.74152,0.0608293,7.96084,-5.95244,0.65
1.22671,9.76564,0.0427549,7.96084,-5.98216,0.65
1.22974,9.78975,0.0245905,7.96084,-6.01187,0.65
1.23277,9.81386,0.00633605,7.96084,-6.04158,0.65
1.2358,9.83797,-0.0120084,7.96084,-6.0713,0.65
1.23883,9.86209,-0.0304428,7.96084,-6.10101,0.65
1.24185,9.8862,-0.0489672,7.96084,-6.13073,0.65
1.24488,9.91031,-0.0675817,7.96084,-6.16044,0.65
1.24791,9.93443,-0.0862861,7.96084,-6.19015,0.65
1.25094,9.95854,-0.105081,7.96084,-6.21987,0.65
1.25397,9.98265,-0.123965,7.96084,-6.24958,0.65
1.257,10.0068,-0.142939,7.96084,-6.27929,0.65
1.26003,10.0309,-0.162004,7.96084,-6.30901,0.65
1.26306,10.055,-0.181158,7.96084,-6.33872,0.65
1.26609,10.0791,-0.200403,7.96084,-6.36843,0.65
1.26911,10.1032,-0.219737,7.96084,-6.39815,0.65
1.27214,10.1273,-0.239162,7.96084,-6.42786,0.65
1.27517,10.1514,-0.258676,7.96084,-6.45758,0.65
1.2782,10.1756,-0.27828,7.96084,-6.48729,0.65
1.28123,10.1997,-0.297975,7.96084,-6.517,0.65
1.28426,10.2238,-0.317759,7.96084,-6.54672,0.65
1.28729,10.2479,-0.337634,7.96084,-6.57643,0.65
1.29032,10.272,-0.357598,7.96084,-6.60614,0.65
1.29335,10.2961,-0.377653,7.96084,-6.63586,0.65
1.29637,10.3202,-0.397797,7.96084,-6.66557,0.65
1.2994,10.3443,-0.418031,7.96084,-6.69528,0.65
1.30243,10.3685,-0.438356,7.96084,-6.725,0.65
1.30546,10.3926,-0.45877,7.96084,-6.75471,0.65
1.30849,10.4167,-0.479275,7.96084,-6.78443,0.65
1.31152,10.4408,-0.499869,7.96084,-6.81414,0.65
1.31455,10.4649,-0.520554,7.96084,-6.84385,0.65
1.31758,10.489,-0.541328,7.96084,-6.87357,0.65
1.32061,10.5131,-0.562192,7.96084,-6.90328,0.65
1.32363,10.5372,-0.583147,7.96084,-6.93299,0.65
1.32666,10.5614,-0.604191,7.96084,-6.96271,0.65
1.32969,10.5855,-0.625326,7.96084,-6.99242,0.65
1.33272,10.6096,-0.64655,7.96084,-7.02213,0.65
1.33575,10.6337,-0.667865,7.96084,-7.05185,0.65
1.33878,10.6578,-0.689269,7.96084,-7.08156,0.65
1.34181,10.6819,-0.710764,7.96084,-7.11128,0.65
1.34484,10.706,-0.732348,7.96084,-7.14099,0.65
1.34787,10.7301,-0.754022,7.96084,-7.1707,0.65
1.3509,10.7543,-0.775787,7.96084,-7.20042,0.65
1.35392,10.7784,-0.797641,7.96084,-7.23013,0.65
1.35695,10.8025,-0.819586,7.96084,-7.25984,0.65
1.35998,10.8266,-0.84162,7.96084,-7.28956,0.65
1.36301,10.8507,-0.863745,7.96084,-7.31927,0.65
1.36604,10.8748,-0.885959,7.96084,-7.34898,0.65
1.36907,10.8989,-0.908263,7.96084,-7.3787,0.65
1.3721,10.923,-0.930658,7.96084,-7.40841,0.65
1.37513,10.9472,-0.953142,7.96084,-7.43813,0.65
