t,x,y,u,v,theta
0.504958,0.406005,0.181155,0.80403,0.106266,0.65
0.506202,0.407005,0.181286,0.80403,0.105022,0.65
0.507446,0.408005,0.181416,0.80403,0.103778,0.65
0.508689,0.409005,0.181544,0.80403,0.102534,0.65
0.509933,0.410005,0.181671,0.80403,0.101291,0.65
0.511177,0.411005,0.181796,0.80403,0.100047,0.65
0.512421,0.412005,0.18192,0.80403,0.0988031,0.65
0.513664,0.413005,0.182042,0.80403,0.0975593,0.65
0.514908,0.414005,0.182162,0.80403,0.0963155,0.65
0.516152,0.415005,0.182281,0.80403,0.0950718,0.65
0.517395,0.416005,0.182399,0.80403,0.093828,0.65
0.518639,0.417005,0.182515,0.80403,0.0925842,0.65
0.519883,0.418005,0.182629,0.80403,0.0913404,0.65
0.521127,0.419005,0.182742,0.80403,0.0900967,0.65
0.52237,0.420005,0.182853,0.80403,0.0888529,0.65
0.523614,0.421005,0.182963,0.80403,0.0876091,0.65
0.524858,0.422005,0.183071,0.80403,0.0863654,0.65
0.526102,0.423005,0.183178,0.80403,0.0851216,0.65
0.527345,0.424005,0.183283,0.80403,0.0838778,0.65
0.528589,0.425005,0.183387,0.80403,0.082634,0.65
0.529833,0.426005,0.183489,0.80403,0.0813903,0.65
0.531077,0.427005,0.183589,0.804029,0.0801465,0.65
0.53232,0.428005,0.183688,0.804029,0.0789027,0.65
0.533564,0.429005,0.183785,0.804029,0.077659,0.65
0.534808,0.430005,0.183881,0.804029,0.0764152,0.65
0.536052,0.431005,0.183975,0.804029,0.0751714,0.65
0.537295,0.432005,0.184068,0.804029,0.0739276,0.65
0.538539,0.433005,0.184159,0.804029,0.0726839,0.65
0.539783,0.434005,0.184249,0.804029,0.0714401,0.65
0.541027,0.435005,0.184337,0.804029,0.0701963,0.65
0.54227,0.436005,0.184423,0.804029,0.0689526,0.65
0.543514,0.437005,0.184508,0.804029,0.0677088,0.65
0.544758,0.438005,0.184592,0.804029,0.066465,0.65
0.546001,0.439005,0.184674,0.804029,0.0652212,0.65
0.547245,0.440005,0.184754,0.804029,0.0639775,0.65
0.548489,0.441005,0.184833,0.804029,0.0627337,0.65
0.549733,0.442005,0.18491,0.804029,0.0614899,0.65
0.550976,0.443005,0.184986,0.804029,0.0602462,0.65
0.55222,0.444005,0.18506,0.804029,0.0590024,0.65
