t,x,delta_y,u,v,theta
1.278,0.819119,1.4988e-14,0.640938,-0.497893,0.883021
1.279,0.81976,1.48215e-14,0.640938,-0.498893,0.883021
1.28,0.8204,1.46827e-14,0.640938,-0.499893,0.883021
1.281,0.821041,1.45717e-14,0.640938,-0.500893,0.883021
1.282,0.821682,1.44884e-14,0.640938,-0.501893,0.883021
1.283,0.822323,1.42109e-14,0.640938,-0.502893,0.883021
1.284,0.822964,1.41831e-14,0.640938,-0.503893,0.883021
1.285,0.823605,1.40721e-14,0.640938,-0.504893,0.883021
1.286,0.824246,1.38778e-14,0.640938,-0.505893,0.883021
1.287,0.824887,1.40443e-14,0.640938,-0.506893,0.883021
1.288,0.825528,1.40166e-14,0.640938,-0.507893,0.883021
1.289,0.826169,1.36835e-14,0.640938,-0.508893,0.883021
1.29,0.82681,1.36002e-14,0.640938,-0.509893,0.883021
1.291,0.827451,1.35447e-14,0.640938,-0.510893,0.883021
1.292,0.828092,1.32949e-14,0.640938,-0.511893,0.883021
1.293,0.828733,1.31839e-14,0.640938,-0.512893,0.883021
1.294,0.829374,1.31006e-14,0.640938,-0.513893,0.883021
1.295,0.830015,1.28231e-14,0.640938,-0.514893,0.883021
1.296,0.830655,1.30174e-14,0.640938,-0.515893,0.883021
1.297,0.831296,1.29063e-14,0.640938,-0.516893,0.883021
1.298,0.831937,1.2601e-14,0.640938,-0.517893,0.883021
1.299,0.832578,1.25455e-14,0.640938,-0.518893,0.883021
1.3,0.833219,1.25178e-14,0.640938,-0.519893,0.883021
1.301,0.83386,1.21847e-14,0.640938,-0.520893,0.883021
1.302,0.834501,1.21014e-14,0.640938,-0.521893,0.883021
1.303,0.835142,1.20737e-14,0.640938,-0.522893,0.883021
1.304,0.835783,1.19627e-14,0.640938,-0.523893,0.883021
1.305,0.836424,1.19904e-14,0.640938,-0.524893,0.883021
1.306,0.837065,1.19349e-14,0.640938,-0.525893,0.883021
1.307,0.837706,1.17961e-14,0.640938,-0.526893,0.883021
1.308,0.838347,1.15741e-14,0.640938,-0.527893,0.883021
1.309,0.838988,1.14908e-14,0.640938,-0.528893,0.883021
1.31,0.839629,1.14353e-14,0.640938,-0.529893,0.883021
1.311,0.84027,1.11855e-14,0.640938,-0.530893,0.883021
1.312,0.84091,1.10745e-14,0.640938,-0.531893,0.883021
1.313,0.841551,1.09912e-14,0.640938,-0.532893,0.883021
1.314,0.842192,1.10467e-14,0.640938,-0.533893,0.883021
1.315,0.842833,1.09079e-14,0.640938,-0.534893,0.883021
1.316,0.843474,1.07969e-14,0.640938,-0.535893,0.883021
1.317,0.844115,1.06026e-14,0.640938,-0.536893,0.883021
1.318,0.844756,1.04361e-14,0.640938,-0.537893,0.883021
1.319,0.845397,1.04083e-14,0.640938,-0.538893,0.883021
1.32,0.846038,1.00753e-14,0.640938,-0.539893,0.883021
1.321,0.846679,9.99201e-15,0.640938,-0.540893,0.883021
1.322,0.84732,9.9365e-15,0.640938,-0.541893,0.883021
1.323,0.847961,9.90874e-15,0.640938,-0.542893,0.883021
1.324,0.848602,9.79772e-15,0.640938,-0.543893,0.883021
1.325,0.849243,9.71445e-15,0.640938,-0.544893,0.883021
1.326,0.849884,9.65894e-15,0.640938,-0.545893,0.883021
1.327,0.850525,9.40914e-15,0.640938,-0.546893,0.883021
1.328,0.851165,9.29812e-15,0.640938,-0.547893,0.883021
1.329,0.851806,9.21485e-15,0.640938,-0.548893,0.883021
1.33,0.852447,8.82627e-15,0.640938,-0.549893,0.883021
1.331,0.853088,8.82627e-15,0.640938,-0.550893,0.883021
1.332,0.853729,9.07607e-15,0.640938,-0.551893,0.883021
1.333,0.85437,8.79852e-15,0.640938,-0.552893,0.883021
1.334,0.855011,8.65974e-15,0.640938,-0.553893,0.883021
1.335,0.855652,8.65974e-15,0.640938,-0.554893,0.883021
1.336,0.856293,8.35443e-15,0.640938,-0.555893,0.883021
1.337,0.856934,8.29892e-15,0.640938,-0.556893,0.883021
1.338,0.857575,8.16014e-15,0.640938,-0.557893,0.883021
1.339,0.858216,7.82707e-15,0.640938,-0.558893,0.883021
1.34,0.858857,7.85483e-15,0.640938,-0.559893,0.883021
1.341,0.859498,8.02136e-15,0.640938,-0.560893,0.883021
1.342,0.860139,7.77156e-15,0.640938,-0.561893,0.883021
1.343,0.86078,7.66054e-15,0.640938,-0.562893,0.883021
1.344,0.861421,7.57727e-15,0.640938,-0.563893,0.883021
1.345,0.862061,7.29972e-15,0.640938,-0.564893,0.883021
1.346,0.862702,7.16094e-15,0.640938,-0.565893,0.883021
1.347,0.863343,7.04992e-15,0.640938,-0.566893,0.883021
1.348,0.863984,6.96665e-15,0.640938,-0.567893,0.883021
1.349,0.864625,6.68909e-15,0.640938,-0.568893,0.883021
1.35,0.865266,6.66134e-15,0.640938,-0.569893,0.883021
1.351,0.865907,6.88338e-15,0.640938,-0.570893,0.883021
1.352,0.866548,6.46705e-15,0.640938,-0.571893,0.883021
1.353,0.867189,6.41154e-15,0.640938,-0.572893,0.883021
1.354,0.86783,6.38378e-15,0.640938,-0.573893,0.883021
1.355,0.868471,6.05072e-15,0.640938,-0.574893,0.883021
1.356,0.869112,5.96745e-15,0.640938,-0.575893,0.883021
1.357,0.869753,5.80092e-15,0.640938,-0.576893,0.883021
1.358,0.870394,5.55112e-15,0.640938,-0.577893,0.883021
1.359,0.871035,5.46785e-15,0.640938,-0.578893,0.883021
1.36,0.871676,5.63438e-15,0.640938,-0.579893,0.883021
1.361,0.872316,5.38458e-15,0.640938,-0.580893,0.883021
1.362,0.872957,5.27356e-15,0.640938,-0.581893,0.883021
1.363,0.873598,5.19029e-15,0.640938,-0.582893,0.883021
1.364,0.874239,4.91274e-15,0.640938,-0.583893,0.883021
1.365,0.87488,4.88498e-15,0.640938,-0.584893,0.883021
1.366,0.875521,4.77396e-15,0.640938,-0.585893,0.883021
1.367,0.876162,4.46865e-15,0.640938,-0.586893,0.883021
1.368,0.876803,4.41314e-15,0.640938,-0.587893,0.883021
1.369,0.877444,4.60743e-15,0.640938,-0.588893,0.883021
1.37,0.878085,4.4964e-15,0.640938,-0.589893,0.883021
1.371,0.878726,4.19109e-15,0.640938,-0.590893,0.883021
1.372,0.879367,4.13558e-15,0.640938,-0.591893,0.883021
1.373,0.880008,4.10783e-15,0.640938,-0.592893,0.883021
1.374,0.880649,3.77476e-15,0.640938,-0.593893,0.883021
1.375,0.88129,3.69149e-15,0.640938,-0.594893,0.883021
1.376,0.881931,3.52496e-15,0.640938,-0.595893,0.883021
1.377,0.882571,3.27516e-15,0.640938,-0.596893,0.883021
1.378,0.883212,3.4972e-15,0.640938,-0.597893,0.883021
1.379,0.883853,3.41394e-15,0.640938,-0.598893,0.883021
1.38,0.884494,3.03924e-15,0.640938,-0.599893,0.883021
1.381,0.885135,3.02536e-15,0.640938,-0.600893,0.883021
1.382,0.885776,2.92821e-15,0.640938,-0.601893,0.883021
1.383,0.886417,2.63678e-15,0.640938,-0.602893,0.883021
1.384,0.887058,2.48412e-15,0.640938,-0.603893,0.883021
1.385,0.887699,2.47025e-15,0.640938,-0.604893,0.883021
1.386,0.88834,2.15106e-15,0.640938,-0.605893,0.883021
1.387,0.888981,2.30371e-15,0.640938,-0.606893,0.883021
1.388,0.889622,2.26208e-15,0.640938,-0.607893,0.883021
1.389,0.890263,1.91513e-15,0.640938,-0.608893,0.883021
1.39,0.890904,1.81799e-15,0.640938,-0.609893,0.883021
1.391,0.891545,1.7486e-15,0.640938,-0.610893,0.883021
1.392,0.892186,1.70697e-15,0.640938,-0.611893,0.883021
1.393,0.892826,1.36002e-15,0.640938,-0.612893,0.883021
1.394,0.893467,1.27676e-15,0.640938,-0.613893,0.883021
1.395,0.894108,1.11022e-15,0.640938,-0.614893,0.883021
1.396,0.894749,1.19349e-15,0.640938,-0.615893,0.883021
1.397,0.89539,1.08247e-15,0.640938,-0.616893,0.883021
1.398,0.896031,9.99201e-16,0.640938,-0.617893,0.883021
1.399,0.896672,7.21645e-16,0.640938,-0.618893,0.883021
1.4,0.897313,5.82867e-16,0.640938,-0.619893,0.883021
1.401,0.897954,4.71845e-16,0.640938,-0.620893,0.883021
1.402,0.898595,1.66533e-16,0.640938,-0.621893,0.883021
1.403,0.899236,1.11022e-16,0.640938,-0.622893,0.883021
1.404,0.899877,2.77556e-17,0.640938,-0.623893,0.883021
1.405,0.900518,2.77556e-17,0.640938,-0.624893,0.883021
1.406,0.901159,1.11022e-16,0.640938,-0.625893,0.883021
1.407,0.9018,1.66533e-16,0.640938,-0.626893,0.883021
1.408,0.902441,5.13478e-16,0.640938,-0.627893,0.883021
1.409,0.903081,6.10623e-16,0.640938,-0.628893,0.883021
1.41,0.903722,6.80012e-16,0.640938,-0.629893,0.883021
1.411,0.904363,1.05471e-15,0.640938,-0.630893,0.883021
1.412,0.905004,1.06859e-15,0.640938,-0.631893,0.883021
1.413,0.905645,1.16573e-15,0.640938,-0.632893,0.883021
1.414,0.906286,1.01308e-15,0.640938,-0.633893,0.883021
1.415,0.906927,1.38778e-15,0.640938,-0.634893,0.883021
1.416,0.907568,1.40166e-15,0.640938,-0.635893,0.883021
1.417,0.908209,1.4988e-15,0.640938,-0.636893,0.883021
1.418,0.90885,1.90126e-15,0.640938,-0.637893,0.883021
1.419,0.909491,1.94289e-15,0.640938,-0.638893,0.883021
1.42,0.910132,2.06779e-15,0.640938,-0.639893,0.883021
1.421,0.910773,2.26208e-15,0.640938,-0.640893,0.883021
1.422,0.911414,2.31759e-15,0.640938,-0.641893,0.883021
1.423,0.912055,2.23432e-15,0.640938,-0.642893,0.883021
1.424,0.912696,2.45637e-15,0.640938,-0.643893,0.883021
1.425,0.913336,2.53964e-15,0.640938,-0.644893,0.883021
1.426,0.913977,2.70617e-15,0.640938,-0.645893,0.883021
1.427,0.914618,2.95597e-15,0.640938,-0.646893,0.883021
1.428,0.915259,3.06699e-15,0.640938,-0.647893,0.883021
1.429,0.9159,3.26128e-15,0.640938,-0.648893,0.883021
1.43,0.916541,3.53884e-15,0.640938,-0.649893,0.883021
1.431,0.917182,3.67761e-15,0.640938,-0.650893,0.883021
1.432,0.917823,3.45557e-15,0.640938,-0.651893,0.883021
1.433,0.918464,3.76088e-15,0.640938,-0.652893,0.883021
1.434,0.919105,3.92741e-15,0.640938,-0.653893,0.883021
1.435,0.919746,3.94129e-15,0.640938,-0.654893,0.883021
1.436,0.920387,4.03844e-15,0.640938,-0.655893,0.883021
1.437,0.921028,4.44089e-15,0.640938,-0.656893,0.883021
1.438,0.921669,4.48253e-15,0.640938,-0.657893,0.883021
1.439,0.92231,4.60743e-15,0.640938,-0.658893,0.883021
1.44,0.922951,4.81559e-15,0.640938,-0.659893,0.883021
1.441,0.923591,4.66294e-15,0.640938,-0.660893,0.883021
1.442,0.924232,4.81559e-15,0.640938,-0.661893,0.883021
1.443,0.924873,5.05151e-15,0.640938,-0.662893,0.883021
1.444,0.925514,5.14866e-15,0.640938,-0.663893,0.883021
1.445,0.926155,5.32907e-15,0.640938,-0.664893,0.883021
1.446,0.926796,5.59275e-15,0.640938,-0.665893,0.883021
1.447,0.927437,5.71765e-15,0.640938,-0.666893,0.883021
1.448,0.928078,5.70377e-15,0.640938,-0.667893,0.883021
1.449,0.928719,6.20337e-15,0.640938,-0.668893,0.883021
1.45,0.92936,5.89806e-15,0.640938,-0.669893,0.883021
1.451,0.930001,5.89806e-15,0.640938,-0.670893,0.883021
1.452,0.930642,6.20337e-15,0.640938,-0.671893,0.883021
1.453,0.931283,6.3699e-15,0.640938,-0.672893,0.883021
1.454,0.931924,6.39766e-15,0.640938,-0.673893,0.883021
1.455,0.932565,6.73073e-15,0.640938,-0.674893,0.883021
1.456,0.933206,6.92502e-15,0.640938,-0.675893,0.883021
1.457,0.933846,6.98053e-15,0.640938,-0.676893,0.883021
1.458,0.934487,7.11931e-15,0.640938,-0.677893,0.883021
1.459,0.935128,7.11931e-15,0.640938,-0.678893,0.883021
1.46,0.935769,7.20257e-15,0.640938,-0.679893,0.883021
1.461,0.93641,7.36911e-15,0.640938,-0.680893,0.883021
1.462,0.937051,7.61891e-15,0.640938,-0.681893,0.883021
1.463,0.937692,7.71605e-15,0.640938,-0.682893,0.883021
1.464,0.938333,7.89646e-15,0.640938,-0.683893,0.883021
1.465,0.938974,8.16014e-15,0.640938,-0.684893,0.883021
1.466,0.939615,8.28504e-15,0.640938,-0.685893,0.883021
1.467,0.940256,8.49321e-15,0.640938,-0.686893,0.883021
1.468,0.940897,8.34055e-15,0.640938,-0.687893,0.883021
1.469,0.941538,8.49321e-15,0.640938,-0.688893,0.883021
1.47,0.942179,8.50708e-15,0.640938,-0.689893,0.883021
1.471,0.94282,9.04832e-15,0.640938,-0.690893,0.883021
1.472,0.943461,9.00668e-15,0.640938,-0.691893,0.883021
1.473,0.944101,9.04832e-15,0.640938,-0.692893,0.883021
1.474,0.944742,9.39526e-15,0.640938,-0.693893,0.883021
1.475,0.945383,9.60343e-15,0.640938,-0.694893,0.883021
1.476,0.946024,9.66588e-15,0.640938,-0.695893,0.883021
1.477,0.946665,9.8116e-15,0.640938,-0.696893,0.883021
1.478,0.947306,9.81853e-15,0.640938,-0.697893,0.883021
1.479,0.947947,9.90874e-15,0.640938,-0.698893,0.883021
1.48,0.948588,1.00753e-14,0.640938,-0.699893,0.883021
1.481,0.949229,1.03251e-14,0.640938,-0.700893,0.883021
1.482,0.94987,1.04361e-14,0.640938,-0.701893,0.883021
1.483,0.950511,1.06304e-14,0.640938,-0.702893,0.883021
1.484,0.951152,1.09079e-14,0.640938,-0.703893,0.883021
1.485,0.951793,1.10467e-14,0.640938,-0.704893,0.883021
1.486,0.952434,1.08247e-14,0.640938,-0.705893,0.883021
1.487,0.953075,1.1123e-14,0.640938,-0.706893,0.883021
1.488,0.953716,1.12826e-14,0.640938,-0.707893,0.883021
1.489,0.954356,1.13035e-14,0.640938,-0.708893,0.883021
1.49,0.954997,1.16296e-14,0.640938,-0.709893,0.883021
1.491,0.955638,1.18169e-14,0.640938,-0.710893,0.883021
1.492,0.956279,1.18655e-14,0.640938,-0.711893,0.883021
1.493,0.95692,1.22194e-14,0.640938,-0.712893,0.883021
1.494,0.957561,1.24276e-14,0.640938,-0.713893,0.883021
1.495,0.958202,1.20529e-14,0.640938,-0.714893,0.883021
1.496,0.958843,1.24276e-14,0.640938,-0.715893,0.883021
1.497,0.959484,1.24414e-14,0.640938,-0.716893,0.883021
1.498,0.960125,1.25386e-14,0.640938,-0.717893,0.883021
1.499,0.960766,1.2941e-14,0.640938,-0.718893,0.883021
1.5,0.961407,1.29827e-14,0.640938,-0.719893,0.883021
1.501,0.962048,1.31006e-14,0.640938,-0.720893,0.883021
1.502,0.962689,1.33019e-14,0.640938,-0.721893,0.883021
1.503,0.96333,1.35864e-14,0.640938,-0.722893,0.883021
1.504,0.963971,1.351e-14,0.640938,-0.723893,0.883021
1.505,0.964612,1.3517e-14,0.640938,-0.724893,0.883021
1.506,0.965252,1.38292e-14,0.640938,-0.725893,0.883021
1.507,0.965893,1.40027e-14,0.640938,-0.726893,0.883021
1.508,0.966534,1.40304e-14,0.640938,-0.727893,0.883021
1.509,0.967175,1.43635e-14,0.640938,-0.728893,0.883021
1.51,0.967816,1.45578e-14,0.640938,-0.729893,0.883021
1.511,0.968457,1.46133e-14,0.640938,-0.730893,0.883021
1.512,0.969098,1.49741e-14,0.640938,-0.731893,0.883021
1.513,0.969739,1.47521e-14,0.640938,-0.732893,0.883021
1.514,0.97038,1.48354e-14,0.640938,-0.733893,0.883021
1.515,0.971021,1.5217e-14,0.640938,-0.734893,0.883021
1.516,0.971662,1.52378e-14,0.640938,-0.735893,0.883021
1.517,0.972303,1.53419e-14,0.640938,-0.736893,0.883021
1.518,0.972944,1.57513e-14,0.640938,-0.737893,0.883021
1.519,0.973585,1.57999e-14,0.640938,-0.738893,0.883021
1.52,0.974226,1.59282e-14,0.640938,-0.739893,0.883021
1.521,0.974867,1.63619e-14,0.640938,-0.740893,0.883021
1.522,0.975507,1.62127e-14,0.640938,-0.741893,0.883021
1.523,0.976148,1.61468e-14,0.640938,-0.742893,0.883021
1.524,0.976789,1.63827e-14,0.640938,-0.743893,0.883021
1.525,0.97743,1.67019e-14,0.640938,-0.744893,0.883021
1.526,0.978071,1.68823e-14,0.640938,-0.745893,0.883021
1.527,0.978712,1.69205e-14,0.640938,-0.746893,0.883021
1.528,0.979353,1.7264e-14,0.640938,-0.747893,0.883021
1.529,0.979994,1.74687e-14,0.640938,-0.748893,0.883021
1.53,0.980635,1.75346e-14,0.640938,-0.749893,0.883021
1.531,0.981276,1.74583e-14,0.640938,-0.750893,0.883021
1.532,0.981917,1.76872e-14,0.640938,-0.751893,0.883021
1.533,0.982558,1.77774e-14,0.640938,-0.752893,0.883021
1.534,0.983199,1.81695e-14,0.640938,-0.753893,0.883021
1.535,0.98384,1.82007e-14,0.640938,-0.754893,0.883021
1.536,0.984481,1.83152e-14,0.640938,-0.755893,0.883021
1.537,0.985122,1.8735e-14,0.640938,-0.756893,0.883021
1.538,0.985762,1.87905e-14,0.640938,-0.757893,0.883021
1.539,0.986403,1.89293e-14,0.640938,-0.758893,0.883021
1.54,0.987044,1.89276e-14,0.640938,-0.759893,0.883021
1.541,0.987685,1.90091e-14,0.640938,-0.760893,0.883021
1.542,0.988326,1.91722e-14,0.640938,-0.761893,0.883021
1.543,0.988967,1.94185e-14,0.640938,-0.762893,0.883021
1.544,0.989608,1.95243e-14,0.640938,-0.763893,0.883021
1.545,0.990249,1.97117e-14,0.640938,-0.764893,0.883021
1.546,0.99089,1.97602e-14,0.640938,-0.765893,0.883021
1.547,0.991531,2.01124e-14,0.640938,-0.766893,0.883021
1.548,0.992172,2.03258e-14,0.640938,-0.767893,0.883021
1.549,0.992813,1.99545e-14,0.640938,-0.768893,0.883021
1.55,0.993454,2.03327e-14,0.640938,-0.769893,0.883021
1.551,0.994095,2.05704e-14,0.640938,-0.770893,0.883021
1.552,0.994736,2.06684e-14,0.640938,-0.771893,0.883021
1.553,0.995377,2.10708e-14,0.640938,-0.772893,0.883021
1.554,0.996017,2.11116e-14,0.640938,-0.773893,0.883021
1.555,0.996658,2.12339e-14,0.640938,-0.774893,0.883021
1.556,0.997299,2.16611e-14,0.640938,-0.775893,0.883021
1.557,0.99794,2.17265e-14,0.640938,-0.776893,0.883021
1.558,0.998581,2.14299e-14,0.640938,-0.777893,0.883021
1.559,0.999222,2.18817e-14,0.640938,-0.778893,0.883021
1.56,0.999863,2.19717e-14,0.640938,-0.779893,0.883021
1.561,1.0005,2.21439e-14,0.640938,-0.780893,0.883021
