x,psi,E
3.21318,0.00572857,6.95173e-310
3.20068,0.00596285,6.95173e-310
3.18818,0.00620575,6.95173e-310
3.17568,0.00645752,6.95173e-310
3.16318,0.00671847,6.95173e-310
3.15068,0.00698886,6.95173e-310
3.13819,0.007269,6.95173e-310
3.12569,0.00755919,6.95173e-310
3.11319,0.00785974,6.95173e-310
3.10069,0.00817096,6.95173e-310
3.08819,0.00849317,6.95173e-310
3.07569,0.00882672,6.95173e-310
3.06319,0.00917193,6.95173e-310
3.05069,0.00952915,6.95173e-310
3.0382,0.00989874,6.95173e-310
3.0257,0.0102811,6.95173e-310
3.0132,0.0106765,6.95173e-310
3.0007,0.0110854,6.95173e-310
2.9882,0.0115081,6.95173e-310
2.9757,0.0119451,6.95173e-310
2.9632,0.0123968,6.95173e-310
2.9507,0.0128635,6.95173e-310
2.93821,0.0133457,6.95173e-310
2.92571,0.0138439,6.95173e-310
2.91321,0.0143584,6.95173e-310
2.90071,0.0148896,6.95173e-310
2.88821,0.0154382,6.95173e-310
2.87571,0.0160044,6.95173e-310
2.86321,0.0165888,6.95173e-310
2.85071,0.0171919,6.95173e-310
2.83822,0.0178141,6.95173e-310
2.82572,0.0184559,6.95173e-310
2.81322,0.0191179,6.95173e-310
2.80072,0.0198005,6.95173e-310
2.78822,0.0205043,6.95173e-310
2.77572,0.0212298,6.95173e-310
2.76322,0.0219776,6.95173e-310
2.75072,0.0227481,6.95173e-310
2.73823,0.0235419,6.95173e-310
2.72573,0.0243597,6.95173e-310
2.71323,0.0252019,6.95173e-310
2.70073,0.0260692,6.95173e-310
2.68823,0.0269621,6.95173e-310
2.67573,0.0278812,6.95173e-310
2.66323,0.0288272,6.95173e-310
2.65073,0.0298006,6.95173e-310
2.63824,0.030802,6.95173e-310
2.62574,0.0318321,6.95173e-310
2.61324,0.0328916,6.95173e-310
2.60074,0.033981,6.95173e-310
2.58824,0.035101,6.95173e-310
2.57574,0.0362522,6.95173e-310
2.56324,0.0374354,6.95173e-310
2.55074,0.0386511,6.95173e-310
2.53825,0.0399001,6.95173e-310
2.52575,0.041183,6.95173e-310
2.51325,0.0425005,6.95173e-310
2.50075,0.0438533,6.95173e-310
2.48825,0.0452421,6.95173e-310
2.47575,0.0466676,6.95173e-310
2.46325,0.0481305,6.95173e-310
2.45075,0.0496315,6.95173e-310
2.43826,0.0511713,6.95173e-310
2.42576,0.0527506,6.95173e-310
2.41326,0.0543702,6.95173e-310
2.40076,0.0560308,6.95173e-310
2.38826,0.057733,6.95173e-310
2.37576,0.0594777,6.95173e-310
2.36326,0.0612655,6.95173e-310
2.35076,0.0630973,6.95173e-310
2.33827,0.0649736,6.95173e-310
2.32577,0.0668953,6.95173e-310
2.31327,0.068863,6.95173e-310
2.30077,0.0708776,6.95173e-310
2.28827,0.0729397,6.95173e-310
2.27577,0.07505,6.95173e-310
2.26327,0.0772094,6.95173e-310
2.25077,0.0794185,6.95173e-310
2.23828,0.081678,6.95173e-310
2.22578,0.0839887,6.95173e-310
2.21328,0.0863513,6.95173e-310
2.20078,0.0887665,6.95173e-310
2.18828,0.0912349,6.95173e-310
2.17578,0.0937574,6.95173e-310
2.16328,0.0963346,6.95173e-310
2.15078,0.0989671,6.95173e-310
2.13829,0.101656,6.95173e-310
2.12579,0.104401,6.95173e-310
2.11329,0.107204,6.95173e-310
2.10079,0.110064,6.95173e-310
2.08829,0.112984,6.95173e-310
2.07579,0.115963,6.95173e-310
2.06329,0.119001,6.95173e-310
2.05079,0.122101,6.95173e-310
2.0383,0.125261,6.95173e-310
2.0258,0.128483,6.95173e-310
2.0133,0.131768,6.95173e-310
2.0008,0.135115,6.95173e-310
1.9883,0.138526,6.95173e-310
1.9758,0.142,6.95173e-310
1.9633,0.145539,6.95173e-310
1.9508,0.149143,6.95173e-310
1.93831,0.152812,6.95173e-310
1.92581,0.156547,6.95173e-310
1.91331,0.160349,6.95173e-310
1.90081,0.164217,6.95173e-310
1.88831,0.168152,6.95173e-310
1.87581,0.172154,6.95173e-310
1.86331,0.176224,6.95173e-310
1.85081,0.180362,6.95173e-310
1.83832,0.184569,6.95173e-310
1.82582,0.188844,6.95173e-310
1.81332,0.193188,6.95173e-310
1.80082,0.197601,6.95173e-310
1.78832,0.202083,6.95173e-310
1.77582,0.206635,6.95173e-310
1.76332,0.211256,6.95173e-310
1.75082,0.215947,6.95173e-310
1.73833,0.220707,6.95173e-310
1.72583,0.225537,6.95173e-310
1.71333,0.230437,6.95173e-310
1.70083,0.235407,6.95173e-310
1.68833,0.240446,6.95173e-310
1.67583,0.245554,6.95173e-310
1.66333,0.250732,6.95173e-310
1.65083,0.255979,6.95173e-310
1.63834,0.261296,6.95173e-310
1.62584,0.266681,6.95173e-310
1.61334,0.272134,6.95173e-310
1.60084,0.277655,6.95173e-310
1.58834,0.283245,6.95173e-310
1.57584,0.288901,6.95173e-310
1.56334,0.294625,6.95173e-310
1.55084,0.300415,6.95173e-310
1.53835,0.306271,6.95173e-310
1.52585,0.312193,6.95173e-310
1.51335,0.318179,6.95173e-310
1.50085,0.324229,6.95173e-310
1.48835,0.330343,6.95173e-310
1.47585,0.336519,6.95173e-310
1.46335,0.342758,6.95173e-310
1.45085,0.349057,6.95173e-310
1.43836,0.355417,6.95173e-310
1.42586,0.361836,6.95173e-310
1.41336,0.368313,6.95173e-310
1.40086,0.374848,6.95173e-310
1.38836,0.381439,6.95173e-310
1.37586,0.388086,6.95173e-310
1.36336,0.394786,6.95173e-310
1.35086,0.40154,6.95173e-310
1.33837,0.408345,6.95173e-310
1.32587,0.415201,6.95173e-310
1.31337,0.422106,6.95173e-310
1.30087,0.429059,6.95173e-310
1.28837,0.436058,6.95173e-310
1.27587,0.443102,6.95173e-310
1.26337,0.45019,6.95173e-310
1.25087,0.457319,6.95173e-310
1.23838,0.464489,6.95173e-310
1.22588,0.471697,6.95173e-310
1.21338,0.478943,6.95173e-310
1.20088,0.486224,6.95173e-310
1.18838,0.493538,6.95173e-310
1.17588,0.500885,6.95173e-310
1.16338,0.508261,6.95173e-310
1.15088,0.515665,6.95173e-310
1.13839,0.523095,6.95173e-310
1.12589,0.53055,6.95173e-310
1.11339,0.538027,6.95173e-310
1.10089,0.545524,6.95173e-310
1.08839,0.553039,6.95173e-310
1.07589,0.560569,6.95173e-310
1.06339,0.568114,6.95173e-310
1.05089,0.57567,6.95173e-310
1.0384,0.583236,6.95173e-310
1.0259,0.590809,6.95173e-310
1.0134,0.598387,6.95173e-310
1.0009,0.605967,6.95173e-310
0.988401,0.613547,6.95173e-310
0.975902,0.621125,6.95173e-310
0.963404,0.628699,6.95173e-310
0.950905,0.636265,6.95173e-310
0.938406,0.643822,6.95173e-310
0.925907,0.651367,6.95173e-310
0.913409,0.658897,6.95173e-310
0.90091,0.666411,6.95173e-310
0.888411,0.673904,6.95173e-310
0.875912,0.681376,6.95173e-310
0.863414,0.688823,6.95173e-310
0.850915,0.696242,6.95173e-310
0.838416,0.703631,6.95173e-310
0.825917,0.710988,6.95173e-310
0.813419,0.718309,6.95173e-310
0.80092,0.725593,6.95173e-310
0.788421,0.732836,6.95173e-310
0.775922,0.740035,6.95173e-310
0.763424,0.747189,6.95173e-310
0.750925,0.754293,6.95173e-310
0.738426,0.761347,6.95173e-310
0.725927,0.768346,6.95173e-310
0.713429,0.775288,6.95173e-310
0.70093,0.782171,6.95173e-310
0.688431,0.788992,6.95173e-310
0.675932,0.795748,6.95173e-310
0.663434,0.802437,6.95173e-310
0.650935,0.809055,6.95173e-310
0.638436,0.815601,6.95173e-310
0.625937,0.822071,6.95173e-310
0.613439,0.828463,6.95173e-310
0.60094,0.834774,6.95173e-310
0.588441,0.841002,6.95173e-310
0.575942,0.847144,6.95173e-310
0.563444,0.853197,6.95173e-310
0.550945,0.85916,6.95173e-310
0.538446,0.865029,6.95173e-310
0.525947,0.870802,6.95173e-310
0.513449,0.876477,6.95173e-310
0.50095,0.882051,6.95173e-310
0.488451,0.887522,6.95173e-310
0.475952,0.892887,6.95173e-310
0.463454,0.898144,6.95173e-310
0.450955,0.903291,6.95173e-310
0.438456,0.908326,6.95173e-310
0.425957,0.913246,6.95173e-310
0.413459,0.91805,6.95173e-310
0.40096,0.922734,6.95173e-310
0.388461,0.927297,6.95173e-310
0.375962,0.931738,6.95173e-310
0.363464,0.936053,6.95173e-310
0.350965,0.940242,6.95173e-310
0.338466,0.944302,6.95173e-310
0.325967,0.948231,6.95173e-310
0.313469,0.952028,6.95173e-310
0.30097,0.95569,6.95173e-310
0.288471,0.959217,6.95173e-310
0.275972,0.962607,6.95173e-310
0.263474,0.965857,6.95173e-310
0.250975,0.968968,6.95173e-310
0.238476,0.971936,6.95173e-310
0.225977,0.974761,6.95173e-310
0.213479,0.977442,6.95173e-310
0.20098,0.979977,6.95173e-310
0.188481,0.982365,6.95173e-310
0.175982,0.984605,6.95173e-310
0.163484,0.986696,6.95173e-310
0.150985,0.988637,6.95173e-310
0.138486,0.990427,6.95173e-310
0.125987,0.992065,6.95173e-310
0.113489,0.993551,6.95173e-310
0.10099,0.994884,6.95173e-310
0.0884912,0.996063,6.95173e-310
0.0759925,0.997087,6.95173e-310
0.0634937,0.997956,6.95173e-310
0.050995,0.998671,6.95173e-310
0.0384962,0.999229,6.95173e-310
0.0259975,0.999632,6.95173e-310
0.0134987,0.999879,6.95173e-310
0.001,0.99997,6.95173e-310
